Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,class,stalk_height,cap_diameter
419,flat,grooves,red,yes,foul,descending,distant,narrow,yellow,tapering,bulbous,fibrous,silky,yellow,yellow,partial,brown,none,none,brown,scattered,leaves,poisonous,3.562310062958419,1.0
1154,bell,grooves,gray,yes,musty,notched,crowded,broad,chocolate,tapering,bulbous,fibrous,scaly,white,white,universal,brown,two,sheathing,buff,clustered,leaves,poisonous,3.846000184724192,22.78812615856609
808,convex,grooves,red,no,pungent,notched,crowded,broad,buff,tapering,bulbous,fibrous,fibrous,yellow,pink,universal,brown,none,sheathing,green,abundant,leaves,edible,3.140109250763673,24.85184031275723
798,sunken,scaly,white,no,creosote,attached,distant,broad,buff,tapering,rhizomorphs,smooth,fibrous,yellow,gray,partial,white,none,evanescent,buff,several,grasses,poisonous,7.778957057353535,23.962460117493084
550,conical,scaly,yellow,no,musty,free,distant,narrow,white,tapering,club,fibrous,fibrous,pink,gray,universal,brown,none,evanescent,white,abundant,paths,poisonous,5.832597024457802,23.52328898910481
894,sunken,fibrous,white,yes,none,descending,crowded,broad,black,tapering,club,fibrous,smooth,pink,cinnamon,partial,brown,one,none,green,clustered,meadows,poisonous,12.123425803292982,7.118137257744346
191,convex,fibrous,green,no,none,descending,distant,narrow,gray,enlarging,rhizomorphs,fibrous,scaly,brown,pink,partial,orange,none,none,purple,clustered,grasses,poisonous,14.156884012994034,13.915789021138869
41,convex,scaly,brown,no,none,free,crowded,broad,green,enlarging,missing,silky,silky,cinnamon,cinnamon,universal,white,two,large,yellow,clustered,urban,poisonous,8.670566226641245,9.04287637683327
343,sunken,grooves,purple,no,pungent,attached,crowded,broad,green,tapering,rhizomorphs,scaly,smooth,pink,gray,universal,white,one,flaring,brown,clustered,urban,edible,4.0325241243260175,15.379232091712373
109,convex,scaly,gray,no,foul,descending,distant,broad,pink,tapering,club,fibrous,fibrous,orange,cinnamon,universal,white,one,pendant,brown,solitary,meadows,edible,6.947248030983806,11.187905865274343
95,conical,scaly,buff,yes,creosote,free,close,narrow,buff,tapering,club,smooth,scaly,gray,gray,universal,yellow,none,cobwebby,chocolate,scattered,woods,edible,10.067110469459744,9.090074461965354
1087,sunken,scaly,pink,yes,pungent,free,distant,narrow,black,enlarging,missing,scaly,fibrous,pink,buff,partial,orange,one,cobwebby,buff,several,paths,poisonous,14.315239430793785,1.4914314099048855
238,bell,scaly,yellow,yes,anise,attached,close,narrow,black,enlarging,equal,fibrous,silky,cinnamon,orange,partial,orange,one,large,yellow,abundant,meadows,poisonous,12.855763551225628,3.311446206386651
482,bell,fibrous,gray,no,none,notched,distant,narrow,chocolate,enlarging,cup,silky,smooth,gray,brown,universal,orange,two,cobwebby,yellow,several,leaves,poisonous,12.326695157975754,17.183921015698918
79,convex,grooves,pink,yes,musty,free,distant,broad,gray,enlarging,rooted,fibrous,scaly,buff,red,universal,white,one,sheathing,black,scattered,woods,poisonous,8.874818242983572,3.8529241235684335
1263,bell,fibrous,brown,yes,spicy,free,crowded,broad,green,enlarging,bulbous,scaly,smooth,cinnamon,pink,partial,brown,none,flaring,brown,clustered,urban,edible,14.542181780348807,22.33808925601058
34,bell,fibrous,pink,yes,pungent,descending,crowded,narrow,yellow,enlarging,cup,silky,smooth,gray,yellow,universal,orange,one,cobwebby,buff,solitary,meadows,poisonous,5.796084319833303,23.853087815307195
174,flat,smooth,green,no,creosote,attached,crowded,narrow,red,tapering,equal,scaly,silky,white,orange,universal,white,none,zone,purple,scattered,waste,poisonous,5.850646303153792,10.648826736751444
810,bell,smooth,red,no,pungent,notched,close,narrow,chocolate,tapering,cup,smooth,scaly,orange,pink,partial,orange,one,sheathing,green,abundant,urban,edible,6.88529013637936,2.665529994274352
298,sunken,smooth,pink,no,spicy,attached,close,broad,green,enlarging,rooted,scaly,fibrous,white,gray,partial,orange,none,none,green,numerous,grasses,edible,6.689632779723139,2.772897078668821
1141,convex,fibrous,pink,no,pungent,descending,distant,broad,orange,enlarging,equal,scaly,scaly,pink,gray,partial,white,one,sheathing,orange,abundant,meadows,poisonous,2.694601318178858,15.28629187202608
287,flat,scaly,buff,yes,almond,attached,close,narrow,black,tapering,rhizomorphs,fibrous,scaly,pink,red,partial,white,two,flaring,yellow,numerous,woods,poisonous,13.793938491582216,8.819684710710034
800,conical,grooves,green,yes,none,attached,crowded,narrow,red,enlarging,missing,fibrous,fibrous,orange,gray,partial,yellow,none,evanescent,orange,several,waste,edible,11.302709572618472,21.350877426181768
651,convex,fibrous,green,no,musty,descending,crowded,broad,buff,enlarging,equal,scaly,smooth,orange,gray,universal,orange,one,flaring,chocolate,solitary,grasses,poisonous,7.34522756721398,10.706111498415622
374,convex,scaly,pink,yes,none,notched,crowded,narrow,orange,enlarging,rooted,scaly,silky,yellow,brown,partial,brown,none,large,black,numerous,waste,poisonous,9.792462229340614,9.943229375091098
816,bell,grooves,red,yes,anise,free,close,broad,red,enlarging,club,silky,smooth,white,gray,universal,brown,none,pendant,chocolate,scattered,waste,poisonous,6.187650354890701,9.352633084934112
940,flat,smooth,white,no,fishy,attached,close,narrow,white,enlarging,club,fibrous,smooth,cinnamon,buff,partial,orange,one,sheathing,purple,numerous,waste,edible,7.879913455146156,7.395732673293074
472,flat,fibrous,white,yes,musty,notched,crowded,broad,black,tapering,missing,silky,smooth,pink,pink,partial,brown,one,flaring,orange,solitary,waste,poisonous,2.158825662039133,17.46741790971464
172,convex,smooth,yellow,no,spicy,free,close,narrow,pink,tapering,equal,silky,scaly,gray,orange,partial,orange,two,sheathing,black,clustered,waste,poisonous,6.3231299804281695,20.632719185558265
604,conical,fibrous,gray,no,pungent,notched,distant,broad,brown,tapering,club,fibrous,fibrous,pink,yellow,universal,yellow,one,cobwebby,orange,scattered,waste,poisonous,3.65212147572512,15.94621752738184
995,flat,scaly,green,no,musty,notched,close,broad,gray,enlarging,missing,smooth,fibrous,red,orange,partial,white,none,flaring,orange,solitary,leaves,poisonous,2.7446296137631623,3.661085733859484
313,flat,fibrous,white,yes,anise,attached,close,narrow,buff,enlarging,equal,scaly,fibrous,cinnamon,white,partial,orange,none,none,buff,solitary,leaves,poisonous,5.868425575621507,4.589525766056116
164,convex,fibrous,yellow,yes,almond,descending,crowded,broad,orange,tapering,club,fibrous,smooth,buff,yellow,universal,brown,none,none,white,solitary,leaves,poisonous,12.657379844446664,4.447531436495907
206,convex,grooves,buff,yes,musty,notched,crowded,broad,pink,tapering,cup,smooth,fibrous,brown,red,universal,brown,none,sheathing,black,clustered,urban,poisonous,2.7859599045402867,21.10883989044748
1279,bell,smooth,pink,no,foul,notched,distant,broad,pink,enlarging,rooted,smooth,fibrous,brown,pink,universal,brown,one,zone,black,scattered,leaves,poisonous,5.2910089106810005,5.43630415205709
1229,sunken,smooth,gray,no,spicy,notched,distant,broad,pink,tapering,missing,scaly,scaly,yellow,red,partial,brown,two,evanescent,purple,several,meadows,edible,3.2920794539755707,1.757408203872521
400,sunken,grooves,brown,no,pungent,descending,close,narrow,green,enlarging,equal,fibrous,smooth,brown,orange,universal,brown,none,none,black,several,waste,poisonous,5.478810105161339,2.1063954092769857
394,flat,fibrous,yellow,no,musty,attached,close,narrow,orange,enlarging,cup,silky,silky,white,pink,partial,orange,two,large,white,abundant,grasses,poisonous,7.327687930385473,10.940801775460717
936,convex,fibrous,green,no,creosote,notched,close,broad,buff,enlarging,club,fibrous,silky,buff,white,universal,white,none,flaring,yellow,abundant,grasses,edible,3.497397646646159,9.101766353766712
598,bell,scaly,red,yes,fishy,free,crowded,narrow,yellow,enlarging,bulbous,scaly,scaly,red,orange,partial,brown,two,pendant,purple,scattered,leaves,edible,6.2057871772229785,11.700625980999853
1154,bell,grooves,gray,yes,musty,notched,crowded,broad,chocolate,tapering,bulbous,fibrous,scaly,white,white,universal,brown,two,sheathing,buff,clustered,leaves,poisonous,3.846000184724192,22.78812615856609
1214,sunken,grooves,gray,no,pungent,free,crowded,broad,chocolate,tapering,equal,scaly,scaly,white,brown,universal,white,none,evanescent,black,numerous,meadows,edible,8.081392097059743,14.74515783543778
1207,bell,grooves,gray,no,fishy,descending,crowded,narrow,brown,tapering,rooted,fibrous,fibrous,gray,white,partial,yellow,none,pendant,black,numerous,leaves,poisonous,14.799532740307743,19.070723242532612
1005,sunken,scaly,buff,no,musty,free,distant,narrow,gray,enlarging,cup,fibrous,scaly,white,white,partial,orange,one,zone,orange,solitary,leaves,poisonous,4.154304736003909,10.03177190529474
869,bell,scaly,purple,yes,spicy,free,crowded,broad,gray,enlarging,missing,scaly,scaly,orange,brown,universal,white,none,none,buff,clustered,waste,edible,13.64263460234532,7.778219032168347
396,sunken,grooves,brown,no,musty,notched,crowded,broad,white,tapering,equal,silky,smooth,cinnamon,red,partial,yellow,one,evanescent,chocolate,abundant,waste,edible,7.173403487140519,22.68236428563173
397,convex,fibrous,brown,yes,fishy,descending,close,narrow,chocolate,tapering,bulbous,smooth,fibrous,yellow,orange,universal,brown,one,none,green,solitary,urban,poisonous,5.382043376373398,2.306244614037933
896,bell,smooth,yellow,no,spicy,descending,crowded,narrow,pink,tapering,bulbous,silky,smooth,brown,gray,partial,white,none,cobwebby,chocolate,clustered,leaves,poisonous,10.116621177390114,8.804394081478968
780,sunken,smooth,brown,no,foul,attached,crowded,broad,black,enlarging,rooted,fibrous,scaly,red,cinnamon,universal,white,none,pendant,chocolate,several,meadows,poisonous,11.623958725919804,8.682795142372612
523,sunken,grooves,red,yes,spicy,attached,close,broad,green,tapering,cup,fibrous,smooth,red,orange,universal,yellow,two,pendant,purple,numerous,urban,edible,11.27704363654136,3.1093635001584152
1134,convex,fibrous,gray,no,creosote,free,close,broad,orange,tapering,rooted,fibrous,scaly,brown,white,universal,orange,two,large,brown,numerous,urban,poisonous,4.925766472746126,23.15478409382783
532,convex,scaly,brown,yes,fishy,attached,close,broad,white,tapering,bulbous,fibrous,silky,pink,cinnamon,partial,white,one,none,black,abundant,paths,poisonous,5.865708063281145,14.539994448661076
1264,sunken,grooves,brown,yes,creosote,free,close,broad,white,tapering,equal,scaly,smooth,white,buff,partial,orange,none,cobwebby,orange,solitary,leaves,poisonous,4.303831944917772,6.85041238660441
1055,conical,scaly,white,no,almond,descending,distant,broad,red,enlarging,rhizomorphs,silky,silky,orange,gray,universal,yellow,none,evanescent,brown,scattered,urban,poisonous,3.3816109173857805,8.971019093534773
1196,bell,scaly,yellow,no,fishy,free,close,narrow,buff,enlarging,bulbous,scaly,silky,white,yellow,universal,white,one,evanescent,orange,abundant,meadows,poisonous,13.29730983906096,23.368101079054785
595,convex,smooth,buff,yes,foul,attached,crowded,narrow,gray,enlarging,missing,scaly,smooth,gray,gray,universal,brown,none,large,green,several,waste,poisonous,11.814241392422108,19.8688220986452
584,bell,grooves,brown,yes,anise,free,crowded,broad,white,tapering,missing,silky,scaly,gray,cinnamon,universal,yellow,one,large,chocolate,scattered,meadows,poisonous,3.771796749979909,7.518608941631566
588,flat,smooth,green,no,none,attached,distant,broad,orange,tapering,cup,smooth,silky,cinnamon,pink,partial,brown,none,cobwebby,black,clustered,paths,poisonous,13.323204546938612,5.539454418481619
958,sunken,fibrous,pink,no,almond,descending,crowded,narrow,white,enlarging,rooted,smooth,fibrous,yellow,yellow,universal,orange,none,none,black,scattered,waste,poisonous,14.0397682685116,10.450740092502334
749,flat,grooves,gray,yes,spicy,notched,crowded,broad,yellow,enlarging,club,fibrous,smooth,cinnamon,red,universal,white,two,pendant,yellow,several,urban,poisonous,5.487137591651936,6.679747647411052
1072,flat,grooves,buff,no,none,free,close,broad,purple,enlarging,club,fibrous,scaly,orange,buff,universal,yellow,none,pendant,chocolate,several,woods,poisonous,10.344306433493848,9.395295853996783
170,flat,fibrous,green,yes,musty,free,close,broad,black,enlarging,rhizomorphs,smooth,scaly,gray,orange,partial,orange,two,none,white,scattered,meadows,poisonous,2.1487250330600567,10.631651831331276
445,convex,fibrous,buff,no,foul,notched,crowded,narrow,pink,enlarging,missing,smooth,silky,pink,cinnamon,partial,orange,none,large,green,solitary,grasses,poisonous,9.001256292794105,9.82261477075691
871,flat,scaly,pink,no,spicy,attached,distant,narrow,red,enlarging,bulbous,silky,smooth,brown,yellow,universal,brown,two,zone,brown,abundant,meadows,poisonous,4.794825675225112,4.576464073745544
1036,conical,smooth,buff,no,foul,notched,distant,broad,purple,enlarging,equal,fibrous,scaly,pink,yellow,partial,yellow,two,large,chocolate,clustered,waste,poisonous,6.257744902967527,20.535087807645827
586,bell,fibrous,pink,no,almond,attached,distant,narrow,gray,enlarging,club,silky,silky,orange,cinnamon,universal,orange,one,evanescent,chocolate,several,waste,edible,6.29618971327896,4.648709299396916
1052,conical,smooth,green,yes,none,free,crowded,broad,orange,enlarging,cup,smooth,fibrous,pink,gray,partial,yellow,one,zone,purple,clustered,leaves,poisonous,8.269459155600947,1.1759950640139023
79,convex,grooves,pink,yes,musty,free,distant,broad,gray,enlarging,rooted,fibrous,scaly,buff,red,universal,white,one,sheathing,black,scattered,woods,poisonous,8.874818242983572,3.8529241235684335
229,conical,fibrous,gray,no,foul,attached,distant,broad,yellow,tapering,equal,scaly,silky,red,buff,universal,brown,none,none,orange,numerous,meadows,poisonous,7.583913978938188,11.769231251342775
1041,conical,fibrous,green,yes,musty,free,crowded,narrow,chocolate,tapering,club,smooth,scaly,yellow,buff,universal,orange,none,none,yellow,abundant,paths,poisonous,7.73561758871173,1.227318853561168
400,sunken,grooves,brown,no,pungent,descending,close,narrow,green,enlarging,equal,fibrous,smooth,brown,orange,universal,brown,none,none,black,several,waste,poisonous,5.478810105161339,2.1063954092769857
704,sunken,fibrous,brown,yes,fishy,descending,close,narrow,buff,tapering,club,silky,silky,brown,orange,universal,white,none,cobwebby,buff,solitary,paths,poisonous,7.174525082948477,5.829427143342874
5,convex,smooth,pink,no,almond,descending,distant,narrow,gray,enlarging,missing,smooth,smooth,yellow,orange,partial,yellow,none,sheathing,green,several,grasses,edible,14.358604210490409,5.33659827705738
897,sunken,fibrous,yellow,no,fishy,notched,distant,broad,black,enlarging,cup,scaly,scaly,yellow,cinnamon,universal,brown,one,flaring,buff,solitary,waste,poisonous,2.606476829034515,14.909608588155068
309,flat,grooves,purple,yes,foul,descending,crowded,broad,purple,tapering,cup,scaly,silky,yellow,gray,universal,yellow,two,sheathing,purple,abundant,waste,poisonous,9.054265313176776,7.205883714391126
948,flat,smooth,brown,yes,spicy,attached,crowded,narrow,white,enlarging,rhizomorphs,smooth,silky,pink,white,universal,yellow,none,evanescent,black,several,paths,edible,3.96864690740268,9.073956499533365
1272,conical,fibrous,white,no,creosote,free,crowded,narrow,green,enlarging,cup,scaly,smooth,pink,pink,partial,yellow,one,pendant,yellow,clustered,woods,poisonous,4.878522723236058,21.613837119645886
625,conical,grooves,buff,yes,creosote,attached,distant,broad,purple,tapering,cup,fibrous,scaly,pink,red,partial,brown,none,none,white,scattered,meadows,poisonous,8.298437251599346,14.716545229090343
901,conical,fibrous,green,no,fishy,descending,close,narrow,orange,enlarging,rooted,silky,scaly,gray,brown,universal,brown,one,evanescent,purple,scattered,meadows,poisonous,2.9726553638126347,11.051866795600697
929,bell,grooves,pink,yes,spicy,attached,close,broad,buff,enlarging,bulbous,fibrous,fibrous,orange,red,universal,white,none,none,yellow,several,woods,edible,3.168094729738437,7.842863079035848
896,bell,smooth,yellow,no,spicy,descending,crowded,narrow,pink,tapering,bulbous,silky,smooth,brown,gray,partial,white,none,cobwebby,chocolate,clustered,leaves,poisonous,10.116621177390114,8.804394081478968
932,convex,fibrous,pink,yes,almond,free,close,narrow,gray,tapering,club,fibrous,scaly,white,brown,partial,yellow,two,zone,purple,scattered,meadows,poisonous,11.74613381824514,17.073614228698254
